decision_id,decision_type,action,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,inclusion_reason,exclusion_reason,evidence_anchor,source_url,query_date,decision_owner,decision_date,decision_status,double_count_key,notes
h1-include-0258,manual_include,include,issuer,issuer:TW:2241,issuer:TW:2241,-,-,-,艾姆勒,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2241,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2241,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0259,manual_include,include,issuer,issuer:TW:2243,issuer:TW:2243,-,-,-,宏旭-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2243,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2243,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0260,manual_include,include,issuer,issuer:TW:2247,issuer:TW:2247,-,-,-,汎德永業,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2247,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2247,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0261,manual_include,include,issuer,issuer:TW:2248,issuer:TW:2248,-,-,-,華勝-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2248,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2248,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0262,manual_include,include,issuer,issuer:TW:2250,issuer:TW:2250,-,-,-,IKKA-KY,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2250,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2250,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0263,manual_include,include,issuer,issuer:TW:2254,issuer:TW:2254,-,-,-,巨鎧精密-創,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2254,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2254,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0264,manual_include,include,issuer,issuer:TW:2258,issuer:TW:2258,-,-,-,鴻華先進-創,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2258,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2258,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0265,manual_include,include,issuer,issuer:TW:2301,issuer:TW:2301,-,-,-,光寶科,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2301,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2301,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0266,manual_include,include,issuer,issuer:TW:2302,issuer:TW:2302,-,-,-,麗正,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2302,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2302,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0267,manual_include,include,issuer,issuer:TW:2303,issuer:TW:2303,-,-,-,聯電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2303,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2303,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0268,manual_include,include,issuer,issuer:TW:2305,issuer:TW:2305,-,-,-,全友,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2305,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2305,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0269,manual_include,include,issuer,issuer:TW:2308,issuer:TW:2308,-,-,-,台達電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2308,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2308,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0270,manual_include,include,issuer,issuer:TW:2312,issuer:TW:2312,-,-,-,金寶,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2312,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2312,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0271,manual_include,include,issuer,issuer:TW:2313,issuer:TW:2313,-,-,-,華通,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2313,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2313,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0272,manual_include,include,issuer,issuer:TW:2314,issuer:TW:2314,-,-,-,台揚,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2314,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2314,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0273,manual_include,include,issuer,issuer:TW:2316,issuer:TW:2316,-,-,-,楠梓電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2316,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2316,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0274,manual_include,include,issuer,issuer:TW:2317,issuer:TW:2317,-,-,-,鴻海,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2317,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2317,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0275,manual_include,include,issuer,issuer:TW:2321,issuer:TW:2321,-,-,-,東訊,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2321,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2321,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0276,manual_include,include,issuer,issuer:TW:2323,issuer:TW:2323,-,-,-,中環,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2323,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2323,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0277,manual_include,include,issuer,issuer:TW:2324,issuer:TW:2324,-,-,-,仁寶,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2324,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2324,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0278,manual_include,include,issuer,issuer:TW:2327,issuer:TW:2327,-,-,-,國巨*,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2327,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2327,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0279,manual_include,include,issuer,issuer:TW:2328,issuer:TW:2328,-,-,-,廣宇,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2328,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2328,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0280,manual_include,include,issuer,issuer:TW:2329,issuer:TW:2329,-,-,-,華泰,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2329,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2329,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0281,manual_include,include,issuer,issuer:TW:2330,issuer:TW:2330,-,-,-,台積電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2330,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2330,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0282,manual_include,include,issuer,issuer:TW:2331,issuer:TW:2331,-,-,-,精英,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2331,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2331,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0283,manual_include,include,issuer,issuer:TW:2332,issuer:TW:2332,-,-,-,友訊,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2332,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2332,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0284,manual_include,include,issuer,issuer:TW:2337,issuer:TW:2337,-,-,-,旺宏,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2337,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2337,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0285,manual_include,include,issuer,issuer:TW:2338,issuer:TW:2338,-,-,-,光罩,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2338,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2338,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0286,manual_include,include,issuer,issuer:TW:2340,issuer:TW:2340,-,-,-,台亞,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2340,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2340,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0287,manual_include,include,issuer,issuer:TW:2342,issuer:TW:2342,-,-,-,茂矽,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2342,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2342,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0288,manual_include,include,issuer,issuer:TW:2344,issuer:TW:2344,-,-,-,華邦電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2344,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2344,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0289,manual_include,include,issuer,issuer:TW:2345,issuer:TW:2345,-,-,-,智邦,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2345,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2345,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0290,manual_include,include,issuer,issuer:TW:2347,issuer:TW:2347,-,-,-,聯強,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2347,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2347,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0291,manual_include,include,issuer,issuer:TW:2348,issuer:TW:2348,-,-,-,海悅,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2348,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2348,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0292,manual_include,include,issuer,issuer:TW:2349,issuer:TW:2349,-,-,-,錸德,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2349,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2349,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0293,manual_include,include,issuer,issuer:TW:2351,issuer:TW:2351,-,-,-,順德,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2351,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2351,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0294,manual_include,include,issuer,issuer:TW:2352,issuer:TW:2352,-,-,-,佳世達,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2352,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2352,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0295,manual_include,include,issuer,issuer:TW:2353,issuer:TW:2353,-,-,-,宏碁,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2353,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2353,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0296,manual_include,include,issuer,issuer:TW:2354,issuer:TW:2354,-,-,-,鴻準,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2354,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2354,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0297,manual_include,include,issuer,issuer:TW:2355,issuer:TW:2355,-,-,-,敬鵬,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2355,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2355,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0298,manual_include,include,issuer,issuer:TW:2356,issuer:TW:2356,-,-,-,英業達,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2356,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2356,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0299,manual_include,include,issuer,issuer:TW:2357,issuer:TW:2357,-,-,-,華碩,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2357,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2357,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0300,manual_include,include,issuer,issuer:TW:2359,issuer:TW:2359,-,-,-,所羅門,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2359,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2359,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0301,manual_include,include,issuer,issuer:TW:2360,issuer:TW:2360,-,-,-,致茂,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2360,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2360,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0302,manual_include,include,issuer,issuer:TW:2362,issuer:TW:2362,-,-,-,藍天,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2362,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2362,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0303,manual_include,include,issuer,issuer:TW:2363,issuer:TW:2363,-,-,-,矽統,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2363,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2363,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0304,manual_include,include,issuer,issuer:TW:2364,issuer:TW:2364,-,-,-,倫飛,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2364,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2364,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0305,manual_include,include,issuer,issuer:TW:2365,issuer:TW:2365,-,-,-,昆盈,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2365,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2365,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0306,manual_include,include,issuer,issuer:TW:2367,issuer:TW:2367,-,-,-,燿華,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2367,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2367,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0307,manual_include,include,issuer,issuer:TW:2368,issuer:TW:2368,-,-,-,金像電,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2368,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2368,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0308,manual_include,include,issuer,issuer:TW:2369,issuer:TW:2369,-,-,-,菱生,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2369,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2369,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0309,manual_include,include,issuer,issuer:TW:2371,issuer:TW:2371,-,-,-,大同,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2371,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2371,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0310,manual_include,include,issuer,issuer:TW:2373,issuer:TW:2373,-,-,-,震旦行,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2373,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2373,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0311,manual_include,include,issuer,issuer:TW:2374,issuer:TW:2374,-,-,-,佳能,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2374,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2374,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0312,manual_include,include,issuer,issuer:TW:2375,issuer:TW:2375,-,-,-,凱美,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2375,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2375,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0313,manual_include,include,issuer,issuer:TW:2376,issuer:TW:2376,-,-,-,技嘉,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2376,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2376,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0314,manual_include,include,issuer,issuer:TW:2377,issuer:TW:2377,-,-,-,微星,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2377,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2377,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0315,manual_include,include,issuer,issuer:TW:2379,issuer:TW:2379,-,-,-,瑞昱,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2379,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2379,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0316,manual_include,include,issuer,issuer:TW:2380,issuer:TW:2380,-,-,-,虹光,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2380,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2380,H1 人闸批准；仅在本行 product_scope 内有效。
h1-include-0317,manual_include,include,issuer,issuer:TW:2382,issuer:TW:2382,-,-,-,廣達,L2,TWSE OpenAPI 上市公司基本資料（完整母集）,冻结 2026-08-28 TWSE+TPEx（不含兴柜）L2 机械母集,-,human-gate://2026-08-28/H1/issuer:TW:2382,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,2026-08-28,user,2026-08-28,已裁决,l2:TWSE:2382,H1 人闸批准；仅在本行 product_scope 内有效。
